id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
130398,106678,Xuan-Yuan Sword 3: The Scar of the Sky,"The main character is a young man named Chen Jingchou (陳靖仇, meaning ""To pacify the northern foes and to avenge Chen.""), the only royal descendant remaining from the decimated Chen Dynasty. The final attempt for counterattack from the Chen family happened several years before Chen Jingchou was born, when the tens-of-thousands-strong remnants of Chen forces were single-handedly wiped out by a 10-year-old Sui child, Yang Tuo (楊拓) (later known as Yuwen Tuo 宇文拓), a student of Yang Su. 
 
Having lived under the reign of those who destroyed his kingdom, Chen Jingchou had been educated by his mentor, Chen Fu (陳輔), to pursue a life of vengeance and of reviving his kingdom. The first step of their journey to restore Chen was to acquire the Mirror of Kunlun, one of the Ten Great Ancient Artifacts.[2] 
 
The ancient monstrosity Taotie was released from a mirror that was revealed to be a fake. In order to protect Jingchou, Fu trapped himself with Taotie using a potent Silk of Ice spell, and instructed Jingchou to embark at once to find a way to save him, as well as finding information concerning other Artifacts. As he set out on his journey, Jingchou summoned an elemental spirit familiar given to him by his master to accompany him on his journeys. 
 
Jingchou later was later joined by Yu Xiaoxue (于小雪), a white haired girl showing unusual healing magic potential, the honorable half Göktürks-blooded hero Zhang Lie (張烈)[3] and Zhang's young sister-in-law Tuoba Yu'er (拓拔玉兒) of the Tuoba tribe, which kept the Shennong Ding for generations and was subject to indiscriminate slaughter by the Sui emperor's troops. During their expedition in collecting the Artifacts, they encountered several Blood Rituals of Ten Thousand Souls, rites conducted by Grand Preceptor Yuwen Tuo which involved the killing of ten thousand souls to gather their essences into a single Blood Pearl. The party attempted to intervene with the rituals, but Yuwen Tuo proved to be too formidable a foe. Thus they adopted the strategy of subterfuge, hampering his every effort to collect the Blood Pearls without direct confrontations, and was even helped in secret by a young princess named Dugu Ningke (獨孤寧珂), who held tremendous political power due to her relation with her uncle, the emperor, and protested Yuwen's actions. 
 
Eventually, their plan failed, and Yu Xiaoxue was held as a hostage by Tuo in exchange for the Artifacts that Jingchou's party had collected, namely the Shennong Ding, the Seal of Kongtong, the Pangu Axe, the Nüwa Stone, and the Kunlun Mirror. Jingchou complied, yet Tuo discarded the Stone and the mirror as fakes, proclaiming that he himself was actually the human avatar of the Kunlun Mirror. Surprisingly, Yu Xiaoxue refused to leave with Jingchou, stating that she intended to stay and help Tuo's project, and seemingly betrays his trust by repelling his attack on Yuwen's plans wielding the Xuan-Yuan Sword. Losing all hope, Jingchou gave up his quest and opted to travel with his similarly disheartened mentor. 
 
Ningke, who was actually a demon general dispatched from the western pantheon of Hell, was displeased with this turn of events. She infiltrated China by possessing the original Princess Dugu who died of illness, and arrived in anticipation of what was calculated to be the time a comet named Crimson Piercer (Chi Guan - 赤貫) would pass through the sky, opening a rift in the divine protective barrier of the Chinese lands and allowing an opportunity for demons from the West to invade. Tuo learned of the implications of the passage of the comet, and set out to collect five of the Artifacts in order to seal the rift the comet would cause in the Barrier of the Ninth Heaven in the firmament above Shenzhou. However, several of the five Artifacts required for the Ritual of Mending were nowhere to be found. Ningke proposed that he substitute these with Blood Pearls along with the construction of a Tower of Babel, and a Pentagram ritual formation. In order to save the Chinese world, using his power, his riches and his relation with the Emperor Yang, Tuo managed to accomplish these despite his moral misgivings. In the process, Tuo also discovered that Xiaoxue was actually the avatar of the Stone of Nüwa, as Artifacts resonate with each other when in close proximity. Consequently, he told her of his plan and convinced her to help him, leading to misunderstandings between her and Jingchou. 
 
Ningke could not allow the Ritual to be abandoned and manipulated Jingchou through treachery by murdering Yu'er, who learned the truth behind the situation after going to the Grand Preceptor Residence in secret in an attempt to reconcile Xiaoxue and Jingchou, and framing Xiaoxue and Tuo. Fueled by anger and grief, Jingchou's party managed to reach the top of the Tower of Babel, where they were beaten once again by Tuo. Ningke suddenly appeared in the confusion and seized Xiaoxue as hostage to divert Tuo's attention. Jingchou took the opportunity and severed Tuo's arm. Ningke then revealed her true demon form, imprisoning Tuo with magic. Unable to mend the sky, the Chinese world fell under Satan's rule of death and destruction. 
 
Days later, under the instruction of the now immortal He Ran and Gu Yuesheng (last seen in Xuan-Yuan Sword 2), Jingchou's group, which now also includes a young Li Shimin successfully retrieved the Artifacts from Ningke's handmaidens in the bloodied world, and returned to the Tower. They defeated Ningke with her full unrestricted power, and rescued Tuo. Having the Artifacts at hand, Jingchou and company invoked the Ritual of Reversal (which is also named the Ritual of Loss, 失卻之陣) at the top of Tower of Babel, which, utilizing the power of Tuo as the avatar the Mirror of Kunlun at the ritual formation's center, reversed time and brought the party back to the moment prior to the passing of Chi Guan. 
 
The group invoked the Ritual of Trespass (also called the Ritual of Babel), sending them above the sky, and arrived at Chi Guan itself. Coming across the Heavenly Maiden White Jade Ring (天女白玉輪), an eight trigrams formation used by the deities Fuxi and Nüwa to revive their deceased daughter in ancient times, Jingchou had the choice to bring Yu'er back to life at the cost of expending a great deal of Xiaoxue's power. At the heart of the meteor, where the party prepared to cast the Ritual of Sealing, which caused the non-artifact casters to lose their most precious memories or ideals (with Zhang Lie losing his ambition of unifying the lands, Li Shimin losing his love for his family, and Jingchou losing his memories of Yu'er or his master depending on the ending), Ningke, then still alive and ignorant of the recent events Jingchou and his companions experienced, appeared and attempted to continue her deception, but a fight ensued, and Ningke was vanquished. The party decided to grant her final wishes: to be returned to her homeland, and to become free to love whom she loves. Gu stated that was impossible due to her demonic nature, and placed her soul into the Fuxi Qin (伏羲琴), which Yuwen Tuo brought with him on his self-imposed exile to the west, Ningke's homeland, after the events of the game for her soul to be cleansed eventually. 
 
Chen Fu witnessed what appeared to be Jingchou assisting in the machinations of Yuwen Tuo, their sworn enemy. Ningke exploited this before heading to Chi Guan by giving Chen Fu the Fruit of Satan, a demonic object that grants power in exchange for sanity, deceiving him into battling against his student. Chen Fu soon arrived at the heart of Chi Guan with the intent to destroy it. Jingchou's group was left with no choice but to kill Chen Fu to save the world.",2000-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130408,131572,Quiz Aa! Megami-sama: Tatakau Tsubasa to Tomoni,NULL,2000-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130432,43373,ESPN Winter X Games Snowboarding,NULL,2000-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130488,39593,Capcom vs. SNK,"In 2000, a special martial arts event is planned through a collaboration of the two most powerful world organizations: the Garcia Financial Clique and the Masters Foundation. The gala event – it is hoped by everyone – will ease the political conflicts between the two powers. The competition was named ""Millennium Fight 2000"".

Many renowned martial artists have registered for the tournament. People around the world focus intensely on the upcoming exhibitions, making the long-awaited opening ceremony a huge success.",2000-08-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130636,43984,Metal Slug 2nd Mission,NULL,2000-03-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130755,30240,Ground Control Anthology,NULL,2000-05-31 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0
130889,44879,NASCAR Rumble,NULL,2000-02-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130989,24092,Europa Universalis: Crown of the North,NULL,2000-12-31 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
131369,173077,Balloon De Fight'99,NULL,2000-03-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131441,51331,Who Wants To Be A Millionaire: Sports Edition,NULL,2000-12-16 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
131531,78027,The Mission,"The prized ""Geo Merlin"" ball has been stolen by the evil forces of Football, the terrible Ninjas. An elite team has been set up, formed of the best football players in the world - Davids, figo, Kanu, Cole, Henry, Cannavaro, Guardiola, Thuram and Hamann. Together with their coach, Louis Van Gaal, they have to infiltrate the HQ of the Ninjas, which contains many hidden traps and evil surprises. Will they suceed in bringing the ball back and insure the triumph of amazing football?

Game features:
- Join some of the most famous and talented football starts in the world, in the unique mix of combat, adventure and football.

- Control the every move of your favourite football heroes make passes, combination shots and special trick shots (unique to each player).

- Use your football skills...dribbling, tackling and running to defeat those ninjas.

- Discover hidden power-ups such as ball or shoes and utilise them to your advantage!.

- Battle through 20 gruelling and stimulating levels, until the final combat with the Ninja leader, Uri.",2000-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131724,23467,Yu-Gi-Oh! Dark Duel Stories,NULL,2000-07-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131800,8033,Tom and Jerry in Mouse Attacks,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132139,10386,Ridge Racer V,NULL,2000-03-04 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
132232,72678,Angelique Trois,"Leviath has been defeated and the cosmos is restored to order. The Queen of the Sacred Beast Cosmos (the protagonist) returns to her realm to watch over its progress. She and her aide, Rachel, work with their established Royal Institute to keep their region harmonious. 
 
Three years after the events of Angelique Tenku no Requiem, a large continent suddenly collides with the lone planet and the Queen disappears into a mysterious mist. Rachel implores the Sacred Bird Cosmos for their help, yet they too fall victim to the mist. As the friends reunite, they stand before a mysterious silver tree on the foreign continent known as Arcadia. The protagonist alone hears a voice pleading for her to ""release the seal"", soon discovering that the brittle continent is on the verge of collapse within its pocket dimension. The Queen of the Sacred Bird Cosmos uses her powers to create a barrier to stall the destruction to occur in 115 days. The protagonist has to cultivate the continent within that time to save its trapped inhabitants and release the mysterious seal.",2000-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132280,78678,ESPN NBA 2Night,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132476,7867,Heroes Chronicles: Conquest of the Underworld,"In Conquest of the Underworld, some years after Rion Gryphonheart's death, his soul is stolen from Paradise and taken into the depths of the Underworld. The Ancestors send Tarnum to aid Queen Allison of Erathia in saving her father's soul. On the first layer of the Underworld, Tarnum searches for the Orb of Inhibition so that the Boatman will take him to the next level. Allison wishes to accompany Tarnum in battle, but Tarnum insists that she stay behind practicing.

In the second layer of the Underworld, Tarnum and his men are affected by ghosts from their past. From his nightmares, Tarnum learns that his older sister was almost killed by his Barbarian armies, but was saved by Rion Gryphonheart and later became pregnant with his child. Tarnum learns that this child is Allison, and keeps his identity hidden from his men. After facing the Necromancers in order to travel to the third layer, Tarnum learns the name of the demon who stole Rion's soul. His name is Jorm, and he lives in the lower layers of the Underworld.

Deezelisk, Duke of the Bottom, is a powerful demon who once attempted to invade Erathia but was defeated in battle and blinded by Rion Gryphonheart when he tried to gain a foothold in the upper world. Tarnum seeks the Pendant of Second Sight to restore Deezelisk's sight in return for Jorm's location. During this time, Tarnum's Captain of Information, Mensor, discovers who Tarnum truly is, but he decides to keep quiet when Tarnum tells him that Allison is his niece. Tarnum kills Jorm and saves the soul of Rion Gryphonheart.

During the battle against Jorm, Deezelisk's forces turn on Allison, and Allison is kidnapped. The demons kill Tarnum and all of his forces, but he returns due to his role as the Immortal Hero and manages to escape the battlefield. Rion's spirit forgives Tarnum, and after regrouping his scattered armies and fighting some major battles, Tarnum defeats Deezelisk and saves Allison. On the day Tarnum is to be named Allison's Protector, he quietly leaves the queen's castle. Allison never sees Tarnum again.",2000-09-27 00:00:00.000,4,NULL,NULL,NULL,41.3818,7
132496,9735,Battleship: Surface Thunder,NULL,2000-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132607,36878,Tomb Raider,"Lara's first venture into the handheld world, has her pursuing 'The Nightmare Stone' that holds inside a sinister deity. This deity, Quaxet, was imprisoned by the combined efforts of the Mayan, Aztec and Inca cultures, and now some nasty treasure seekers are looking to spoil it all by unleashing the evil. Having knowledge of this, Lara must set out to prevent the disaster from happening by finding the stone first.",2000-06-08 00:00:00.000,4,NULL,NULL,NULL,NULL,NULL
132688,37495,Ring: Infinity,NULL,2000-09-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132728,92865,deSpiria,NULL,2000-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132750,43811,Tatsunoko Fight,NULL,2000-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132757,6079,1944: The Loop Master,NULL,2000-06-20 00:00:00.000,NULL,NULL,NULL,NULL,60.0497,6
132994,50560,Nushi Tsuri Adventure: Kite no Bouken,NULL,2000-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133185,887,Superbike 2001,NULL,2000-10-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
133261,4359,Tokyo Xtreme Racer 2,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
133412,73383,You Don't Know Jack: 5th Dementia,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
133432,73213,You Don't Know Jack: Louder! Faster! Funnier!,NULL,2000-03-28 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
133445,43975,Densetsu no Ogre Battle Gaiden: Zenobia no Ouji,NULL,2000-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133485,3603,Spider-Man,NULL,2000-08-30 00:00:00.000,65,NULL,35.0000,1,78.4216,185
133685,144668,Arthur's Camping Adventure,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133753,41074,Demon Front,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133930,8843,NFL 2K1,NULL,2000-09-07 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
134081,71436,A Crimson Spring,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134458,8164,Godzilla The Series: Monster Wars,"After receiving word of a mutant attack in Nigeria, Randy Hernandez and Monique Dupre went to investigate alongside Godzilla. After getting past the Nigerian military, Godzilla defeated El Gusano Gigante, leading to Dr. Elsie Chapman discovering that it had been feeding on plants used in the manufacture of chemical weapons. Back in New York, Audrey Timmonds reported on a garbage-eating microbe that had gone on a rampage. H.E.A.T. boarded the Heat-Seeker while Godzilla made his way through the city itself. Once again, the military tried to stop him, but were unable to do so. When he reached the Nanotech Creature, he was able to defeat it, and it dispersed from its conglomerate form, leading Timmonds to commend H.E.A.T.'s efforts in defeating the P.E.M.C. Some time after this, Dr. Chapman picked up strange waves coming from nearby New Jersey. She showed it to her colleague Dr. Mendel Craven, who recognized them as faster-than-light tachyon pulses. The team went to New Jersey to investigate, leaving Godzilla to navigate there underwater, battling through scores of submarines and giant cephalopods. He soon came face to face with a Cryptocledius headed the other direction that attacked him with sonic vocalizations. Not understanding what the beast had been doing there, Craven began looking into them, and determined that they were some sort of distress signal emanating from the bottom of the Pacific Ocean, and that it had been signaling for 55 million years. Godzilla then trekked through an unnamed city facing the usual opposing forces until he was faced with a Giant Bat that took a toll on him, but he was able to force into retreat. H.E.A.T. then headed for Site Omega, a military outpost in the Pacific. Godzilla then left the city, battling huge rats in addition to the miliary forces. He then walked all the way to Site Omega on the ocean floor, where he encountered more giant cephalopods and undersea attackers. He eventually arrived on the island and fought through yet another military onslaught before coming face to face with Cyber Godzilla, the resurrected cyborg created from the corpse of Godzilla's mother.[1]. She attacked her son with missiles, but was ultimately lain to waste. After Cyber Godzilla's defeat, the aliens that had apparently been around were seen retreating. Anthony Hicks approached Nick and offered him the position of lead researcher on the incapacitated mutations there on the island, but Nick declined in order to continue protecting the mutations that had yet to be discovered.",2000-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134462,49986,Tweety's High-Flying Adventure,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134548,49860,Monster Rancher Explorer,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134555,127425,Crime Cities,NULL,2000-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134851,18950,Star Wars Episode I: Obi-Wan's Adventures,NULL,2000-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134902,49920,Lil' Monster,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134934,3258,Muppet Monster Adventure,NULL,2000-10-20 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
135018,169980,Chronicle of Ekan,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135068,50068,Wetrix GB,NULL,2000-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135076,143,Star Wars: Demolition,"The galaxy is engulfed in a devastating civil war. But on the Outer Rim world of Tatooine, crime lord Jabba the Hutt continues to prosper amidst the chaos.

Involved in almost every criminal venture, the Hutt has amassed a vast fortune through gambling, smuggling, and other vile acts. Yet his greed knows no bounds.

The Empire has outlawed the dangerous Podraces, but Jabba has devised an even more dangerous underground contest to attract high-stakes gamblers from across the galaxy to his betting parlors on Tatooine....",2000-11-12 00:00:00.000,1,NULL,40.0000,1,NULL,NULL
135096,45024,Team Buddies,NULL,2000-10-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135196,44897,Road Rash: Jail Break,NULL,2000-01-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135334,36932,Mayday: Conflict Earth,"In the year 2051, humans have depleted the environmental resources of the Earth. Ensuing natural disasters eventually led to a global conflict powered by three organizations: the technologically powerful UCA (United Continents of America), the science-oriented ASF (Asian Federation), and the shady SBL (Southern Block), with Europe trying to stay out of the war.",2000-12-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135461,10904,Evergrace,NULL,2000-04-27 00:00:00.000,3,NULL,NULL,NULL,53.2340,5
